3h0grvEW--,,,,,GET,/acmee/js/plugins/jquery.form.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
d8fPbFEJ--,,,,,GET,/acmee/js/plugins/jquery.validate.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
oXkkqDrD--,,,,,GET,/acmee/js/plugins/jquery.ui.mask.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
29JmIw9c--,,,,,GET,/acmee/js/plugins/jquery.ui.dataview.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
Oul0zyYq--,,,,,GET,/acmee/js/plugins/widget-helper.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
Gn3KxwHa--,,,,,GET,/acmee/js/plugins/additional-validation.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
5xxeA9yx--,,,,,GET,/acmee/js/plugins/jquery.ui.dataviewlocal.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
hihVvXgv--,,,,,GET,/acmee/js/plugins/jquery.uix.datasource.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
XjDjoovY--,,,,,GET,/acmee/js/plugins/jquery.jqGrid.src.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
h9fu4tG0--,,,,,GET,/acmee/css//jqueryui/jquery-ui.css,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
eziwtrX9--,,,,,GET,/acmee/css//plugins/jquerygrid/jquery.ui.grid.css,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
caSZWj8Z--,,,,,GET,/acmee/css//plugins/ui.jqgrid.css,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
e3EnBCkq--,,,,,GET,/acmee/css//idct/tabmenu.css,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
aJiQMu83--,,,,,GET,/acmee/css//idct/body.css,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
uRLow1ja--,,,,,GET,/acmee/libs/crypto/keys/publickey.txt,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
yPVqE2zp--,,,,,GET,/acmee/js/plugins/i18n/grid.locale-en.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
Ib2iI17J--,,,,,GET,/acmee/js/plugins/i18n/jquery.ui.datepicker-en.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
cRM69Sgl--,,,,,GET,/acmee/openpage?screenName=&bulkcmd=null&submitdata=%7B%22screenId%22%3A%22acm_welcome_scr%22%2C%22appCode%22%3A%22acmee_2021%22%7D&clearScreenCache=&tabSelection=~&_=1749008184275,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
Fcf9xkGt--,,,,,POST,/TimeMonitoring/trackerlist,OTHER,404,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
WuYf6IVy--,,,,,GET,/acmee/,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
iokenSDl--,,,,,GET,/acmee/formaction?screenName=SearchItauk&bulkcmd=lockunlock&itakrefno=undefined,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
1nppeWmC--,,,,,GET,/favicon.ico,OTHER,404,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
rgb4gZrI--,,,,,POST,/acmee/login,OTHER,302,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
yDM5e2r8--,,,,,GET,/acmee/jsp/app.jsp,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
wPn0gIxO--,,,,,GET,/acmee/jsp/sb.jsp?scrId=acm_welcome_scr.null&appCode=acmee_2021,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
Dzt1ooXT--,,,,,GET,/acmee/css/dms/idct/images/spacer.gif,OTHER,404,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
i5zX0B3M--,,,,,GET,/acmee/css/gjiif.css,OTHER,404,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
6mN5jttJ--,,,,,POST,/TimeMonitoring/trackerlist,OTHER,404,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
6h0t7Bcz--,,,,,GET,/acmee/openpage?screenName=&bulkcmd=null&submitdata=%7B%22screenId%22%3A%22acm_welcome_scr%22%2C%22appCode%22%3A%22acmee_2021%22%7D&clearScreenCache=&tabSelection=~&_=1749008187477,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
CZkZTqak--,,,,,GET,/acmee/js/screenjs/acmwel.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
rC1Xjsnf--,,,,,GET,/acmee/layout/acmwellayout.html?_=1749008187478,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
3AlhCan7--,,,,,POST,/TimeMonitoring/trackerlist,OTHER,404,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
vCM05c0J--,,,,,POST,/TimeMonitoring/trackerlist,OTHER,404,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
za5fq01w--,,,,,GET,/acmee/js/app/populateDataUtils.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
QaSgbX0H--,,,,,GET,/acmee/js/app/html2canvas.js,OTHER,200,0,,,"Mozilla/5.0 (Linux; Android 13; CPH2023 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.125 Mobile Safari/537.36 [LinkedInApp]/2.155.88",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
EeQ9Mf2N--,,,,,GET,/form.html,OTHER,404,0,,,curl/8.1.2,False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
SsA7MwHZ--,,,,,GET,/favicon.ico,OTHER,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
wAYiz59u--,,,,,GET,/geoip/,OTHER,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
HVsK7rbK--,,,,,GET,/1.php,PHP,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
dzmbBowF--,,,,,GET,/systembc/password.php,PHP,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
aHIHAAZL--,,,,,GET,/password.php,PHP,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
hHsB7StX--,,,,,GET,/upl.php,PHP,404,0,,,Mozilla/5.0,False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
Zqw5Ota6--,,,,,GET,/t4,OTHER,404,0,,,Mozilla/5.0,False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
AI0oUbS7--,,,,,GET,/,OTHER,200,0,,,"Mozilla/5.0 zgrab/0.x""] [severity ""2""] [ver ""OWASP_CRS/4.10.0""] [maturity ""0""] [accuracy ""0""] [tag ""application-multi""] [tag ""language-multi""] [tag ""platform-multi""] [tag ""attack-reputation-scanner""] [tag ""paranoia-level/1""] [tag ""OWASP_CRS""] [tag ""capec/1000/118/224/541/310""] [tag ""PCI/6.5.10""] [hostname ""www.yalamanchilimanufacturing.com""] [uri ""/""] [unique_id ""174900843412.381110""] [ref ""o12,5v47,21""]",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
nss26HqE--,,,,,GET,/,OTHER,200,0,,,"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
2RphUA9K--,,,,,GET,/prakruti,OTHER,302,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
KGeFVB9g--,,,,,GET,/favicon.ico,OTHER,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
LEZrEoSB--,,,,,HEAD,/prakruti/MAN0017.html,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
1KOvXxCo--,,,,,HEAD,/prakruti/MAN0017.html,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
nnDOk3Yl--,,,,,GET,/prakruti/MAN0017.html,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
Lyngf4Yo--,,,,,GET,/prakruti/MAN0017.html,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
Ayhhw1tV--,,,,,GET,/prakruti/images/man17.2.jpeg,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
rfoyX3UO--,,,,,GET,/prakruti/images/man17.1.jpeg,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
5JIFrJZG--,,,,,GET,/,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
ZFxrixJV--,,,,,GET,/favicon.ico,OTHER,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
aHbOwdWf--,,,,,GET,/,OTHER,200,0,,,,False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
xB0YioUl--,,,,,GET,/,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.43",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
5BPtPirB--,,,,,GET,/ICubeAppBuilder/,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
MUDsJNoy--,,,,,GET,/ICubeAppBuilder/app/fiji/favicon.ico,OTHER,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
3kzwDp0W--,,,,,POST,/ICubeAppBuilder/login,OTHER,302,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
7FOPoccr--,,,,,GET,/ICubeAppBuilder/jsp/app.jsp,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
nzkAibJ2--,,,,,GET,/ICubeAppBuilder/jsp/welcome.jsp,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
4XtNshLt--,,,,,GET,/DCubeAppBuilder/css/dms/idct/images/075.png,OTHER,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
iF6nDgrs--,,,,,GET,/ICubeAppBuilder/menu?userId=twinkal_somnathe,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
XrsRXuDL--,,,,,GET,/ICubeAppBuilder/css/dms/jqueryui/images/ui-bg_highlight-soft_75_98DAF3_1x100.png,OTHER,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
5Z587pjM--,,,,,GET,/ICubeAppBuilder/jsp/sb.jsp?scrId=MANGINCFILT.null&appCode=INST_MGMT&clearScreenCache=true,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
Q5I1bwKH--,,,,,POST,/TimeMonitoring/trackerlist,OTHER,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
SJqf8oAE--,,,,,GET,/ICubeAppBuilder/openpage?screenName=&bulkcmd=null&submitdata=%7B%22screenId%22%3A%22MANGINCFILT%22%2C%22appCode%22%3A%22INST_MGMT%22%7D&clearScreenCache=true&tabSelection=Request+Management~Manage+Request&_=1749009052482,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
3Wdp6Fht--,,,,,GET,/ICubeAppBuilder/layout/layout10panel.html?_=1749009052483,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
ER1u1Lv5--,,,,,POST,/TimeMonitoring/trackerlist,OTHER,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
lfl3x0fC--,,,,,POST,/TimeMonitoring/trackerlist,OTHER,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
qoQiVjcv--,,,,,GET,/ICubeAppBuilder/formaction?screenName=MasterTable&bulkcmd=selectseverity&_=1749009052484,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
Q3O6uFbl--,,,,,GET,/ICubeAppBuilder/formaction?screenName=MasterTable&bulkcmd=selectstatus&_=1749009052485,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
LGWcGI6p--,,,,,GET,/ICubeAppBuilder/formaction?screenName=MasterTable&bulkcmd=selectreqtype&_=1749009052486,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
73JzEc4n--,,,,,GET,/ICubeAppBuilder/formaction?screenName=MasterTable&bulkcmd=selectcategory&_=1749009052488,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
iBXT3NW7--,,,,,GET,/ICubeAppBuilder/formaction?screenName=MasterTable&bulkcmd=selectdaterange&_=1749009052487,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
VqL9ZAmL--,,,,,GET,/ICubeAppBuilder/formaction?bulkcmd=selectproject&screenName=MasterTable&parentity=075&userlogid=twinkal_somnathe&usercategory=002&_=1749009052489,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
7KMZgf6v--,,,,,POST,/ICubeAppBuilder/cdrcommonaction,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
cybXF69y--,,,,,POST,/TimeMonitoring/trackerlist,OTHER,404,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
jvzgterM--,,,,,GET,/ICubeAppBuilder/openpage?screenName=&bulkcmd=&submitdata=%7B%22screenId%22%3A%22MANGINCLIST%22%2C%22appCode%22%3A%22INST_MGMT%22%7D&clearScreenCache=false&tabSelection=Request+Management~Manage+Request&_=1749009052490,OTHER,200,0,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-11T11:31:51.810229+00:00
