tx_id,timestamp,client_ip,x_forwarded_for,host,method,url,url_type,response_code,anomaly_score,severity,rule_ids,messages,user_agent,is_vm_scan,confirmed_attack,blocked,block_mode,block_time
53b33f7f,12/Aug/2025:09:16:28.632376 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,8,medium,"920350,932100,949110,980130,920350,932100,949110,980130","Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0;Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
a773a145,12/Aug/2025:09:16:30.310191 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,8,medium,"920350,932100,949110,980130,920350,932100,949110,980130","Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0;Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
780a0b5d,12/Aug/2025:09:16:31.690227 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,8,medium,"920350,932100,949110,980130,920350,932100,949110,980130","Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0;Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
40977077,12/Aug/2025:09:16:33.322748 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,8,medium,"920350,932100,949110,980130,920350,932100,949110,980130","Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0;Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
7d39367d,12/Aug/2025:09:16:35.576258 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,8,medium,"920350,932100,949110,980130,920350,932100,949110,980130","Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0;Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
f8060105,12/Aug/2025:09:16:37.360956 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,8,medium,"920350,932100,949110,980130,920350,932100,949110,980130","Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0;Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
11a29b3a,12/Aug/2025:09:16:44.773464 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,8,medium,"920350,932100,949110,980130,920350,932100,949110,980130","Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0;Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
1dcc385b,12/Aug/2025:09:16:47.751231 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,8,medium,"920350,932100,949110,980130,920350,932100,949110,980130","Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0;Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
fbcb7f4f,12/Aug/2025:09:16:49.738733 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,8,medium,"920350,932100,949110,980130,920350,932100,949110,980130","Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0;Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
8f1ff543,12/Aug/2025:09:16:51.753987 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,8,medium,"920350,932100,949110,980130,920350,932100,949110,980130","Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0;Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
11a29b3a,12/Aug/2025:09:16:57.338701 +0530,192.168.98.40,,192.168.98.139,GET,/DVWA/vulnerabilities/sqli/,OTHER,200,0,info,"920350,920350",Host header is a numeric IP address;Host header is a numeric IP address,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
1dcc385b,12/Aug/2025:09:16:59.218899 +0530,192.168.98.40,,192.168.98.139,GET,/DVWA/vulnerabilities/sqli/?id=%271%27%3D%271--%22&Submit=Submit&user_token=4a888f4847fb7ebc637fafb541f40060,OTHER,200,0,info,"920350,920350",Host header is a numeric IP address;Host header is a numeric IP address,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
fbcb7f4f,12/Aug/2025:09:17:01.370918 +0530,192.168.98.40,,192.168.98.139,GET,/DVWA/vulnerabilities/sqli/?id=%271%27%3D%271--%22&Submit=Submit&user_token=a66844010aaf1b858c504c902d3ebb04,OTHER,200,0,info,"920350,920350",Host header is a numeric IP address;Host header is a numeric IP address,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
8f1ff543,12/Aug/2025:09:17:03.219534 +0530,192.168.98.40,,192.168.98.139,GET,/DVWA/vulnerabilities/sqli/?id=%271%27%3D%271--%22&Submit=Submit&user_token=a3aa168280fb5df5373e114f40561ea8,OTHER,200,0,info,"920350,920350",Host header is a numeric IP address;Host header is a numeric IP address,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
ab28a72d,12/Aug/2025:09:17:06.140725 +0530,192.168.98.40,,192.168.98.139,GET,/DVWA/vulnerabilities/exec/,OTHER,200,0,info,"920350,920350",Host header is a numeric IP address;Host header is a numeric IP address,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
8d842964,12/Aug/2025:09:17:08.428726 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,8,medium,"920350,932100,949110,980130,920350,932100,949110,980130","Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0;Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
fed8a104,12/Aug/2025:09:17:13.162714 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,8,medium,"920350,932100,949110,980130,920350,932100,949110,980130","Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0;Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
a598db00,12/Aug/2025:09:17:15.025274 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,8,medium,"920350,932100,949110,980130,920350,932100,949110,980130","Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0;Host header is a numeric IP address;Remote Command Execution: Unix Command Injection;Inbound Anomaly Score Exceeded (Total Score: 8);Inbound Anomaly Score Exceeded (Total Inbound Score: 8 - SQLI=0,XSS=0,RFI=0,LFI=0,RCE=5,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 8, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,False,False,iptables,2025-08-12T03:47:47.010822+00:00
11a29b3a,12/Aug/2025:09:17:35.236876 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,18,critical,"920350,930120,932100,932160,949110,980130,920350,930120,932100,932160,949110,980130","Host header is a numeric IP address;OS File Access Attempt;Remote Command Execution: Unix Command Injection;Remote Command Execution: Unix Shell Code Found;Inbound Anomaly Score Exceeded (Total Score: 18);Inbound Anomaly Score Exceeded (Total Inbound Score: 18 - SQLI=0,XSS=0,RFI=0,LFI=5,RCE=10,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 18, 0, 0, 0;Host header is a numeric IP address;OS File Access Attempt;Remote Command Execution: Unix Command Injection;Remote Command Execution: Unix Shell Code Found;Inbound Anomaly Score Exceeded (Total Score: 18);Inbound Anomaly Score Exceeded (Total Inbound Score: 18 - SQLI=0,XSS=0,RFI=0,LFI=5,RCE=10,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 18, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,True,True,iptables,2025-08-12T03:47:47.010822+00:00
1dcc385b,12/Aug/2025:09:17:44.561738 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,18,critical,"920350,930120,932100,932160,949110,980130,920350,930120,932100,932160,949110,980130","Host header is a numeric IP address;OS File Access Attempt;Remote Command Execution: Unix Command Injection;Remote Command Execution: Unix Shell Code Found;Inbound Anomaly Score Exceeded (Total Score: 18);Inbound Anomaly Score Exceeded (Total Inbound Score: 18 - SQLI=0,XSS=0,RFI=0,LFI=5,RCE=10,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 18, 0, 0, 0;Host header is a numeric IP address;OS File Access Attempt;Remote Command Execution: Unix Command Injection;Remote Command Execution: Unix Shell Code Found;Inbound Anomaly Score Exceeded (Total Score: 18);Inbound Anomaly Score Exceeded (Total Inbound Score: 18 - SQLI=0,XSS=0,RFI=0,LFI=5,RCE=10,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 18, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,True,False,iptables,2025-08-12T03:47:47.010822+00:00
fbcb7f4f,12/Aug/2025:09:17:46.585403 +0530,192.168.98.40,,192.168.98.139,POST,/DVWA/vulnerabilities/exec/,OTHER,403,18,critical,"920350,930120,932100,932160,949110,980130,920350,930120,932100,932160,949110,980130","Host header is a numeric IP address;OS File Access Attempt;Remote Command Execution: Unix Command Injection;Remote Command Execution: Unix Shell Code Found;Inbound Anomaly Score Exceeded (Total Score: 18);Inbound Anomaly Score Exceeded (Total Inbound Score: 18 - SQLI=0,XSS=0,RFI=0,LFI=5,RCE=10,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 18, 0, 0, 0;Host header is a numeric IP address;OS File Access Attempt;Remote Command Execution: Unix Command Injection;Remote Command Execution: Unix Shell Code Found;Inbound Anomaly Score Exceeded (Total Score: 18);Inbound Anomaly Score Exceeded (Total Inbound Score: 18 - SQLI=0,XSS=0,RFI=0,LFI=5,RCE=10,PHPI=0,HTTP=0,SESS=0): individual paranoia level scores: 18, 0, 0, 0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",False,True,False,iptables,2025-08-12T03:47:47.010822+00:00
